Class Name,HastTest,#Bugs,#BugsBinary,#Blocker,#Critical,#Major,#Normal,#Minor,#Trivial,WMC,CBO,RFC,Ca,Ce,LOC,Qi,FANIN,"d(LOC,FANIN)","d(Qi,FANIN)","d(WMC,FANIN)","d( WMC,CBO)","d(Qi,CBO)","d(LOC, CBO)","d(LOC, Ce)","d(LOC, Ca)","d(WMC, Ce)","d(WMC, Ca)",Risk1,TLOC,"d(RFC,d(LOC, Ca))","d(RFC, Ca)","d(LOC,d(RFC, Ca))","d(LOC, RFC, Ca)","d(d(LOC,Ce),d(RFC, Ca))","d(LOC, WMC)","d(d(LOC,WMC),d(RFC, Ca))","D(d(LOC,RFC), d(LOC,Ca), d(RFC, Ca))","d(LOC, RFC)"
org.apache.tools.ant.input.MultipleChoiceInputRequest,0,0,0,0,0,0,0,0,0,3,3,8,2,1,32,0.979721725,3,4223.492867,384.0000005,396.0618639,258.8609665,240.0000009,4212.841796,4206.13742,4212.841796,102.7861858,258.8609665,0,,241.1259042,338.7048863,4206.004853,4219.615741,32.62285998,4207.118372,32.69171034,270216.002,17690675
org.apache.tools.ant.input.InputRequest,0,0,0,0,0,0,0,0,0,5,5,7,5,0,32,0.969750068,4,4223.402065,383.0000012,394.6061327,256.259634,238.0000019,4212.728332,4206.145623,4212.671955,101.2422837,255.3311575,0,,242.1395937,337.2966054,4206.007228,4219.502933,32.91968081,4207.072735,33.04021041,270215.002,17690676
org.apache.tools.ant.input.InputHandler,0,0,0,0,0,0,0,0,0,1,8,1,6,2,1,1,1,4254.546392,386,398.4934127,255.0019608,235,4243.511989,4237.128509,4243.567485,104.3551628,255.9238168,0,,246.0030388,340.898812,4237.002077,4250.691826,4.312903494,4238.156439,4.318348405,8476.001126,17952415
org.apache.tools.ant.input.DefaultInputHandler,0,1,1,0,0,0,0,1,0,4,7,22,2,5,121,0.974755155,3,4134.869405,384.0000008,395.8181401,254.778335,236.0000014,4123.758601,4117.109301,4123.989452,100.5783277,258.4879107,2,,255.3778088,328.975683,4117.031553,4130.122758,122.0878679,4118.119109,122.1288571,1010977.007,16949914
org.apache.tools.ant.helper.ProjectHelperImpl,0,0,0,0,0,0,0,0,0,14,18,63,9,13,322,0.949962522,6,3934.490691,381.0000033,390.585458,240.8754865,225.0000056,3922.45854,3916.061797,3922.925566,88.76936408,248.3646513,0,,370.7463477,296.8922363,3916.296647,3927.238343,325.6537663,3916.944217,325.8206479,2625651.02,15335240
org.apache.tools.ant.helper.ProjectHelper2,0,0,0,0,0,0,0,0,0,9,17,73,7,16,432,0.625781963,4,3825.222216,383.0001828,393.6622918,243.6329206,226.0003098,3812.704027,3806.047425,3813.248091,92.96235797,252.0039682,0,,465.300557,292.4055403,3806.364682,3817.21587,435.2816683,3807.087732,435.2924403,3475081.027,14485810
org.apache.tools.ant.helper.AntXMLContext,0,0,0,0,0,0,0,0,0,26,10,47,7,3,279,0.808546125,7,3977.195117,380.0000482,387.1382182,244.4688119,233.0000787,3965.850476,3959.129323,3965.968482,80.62257748,246.3757293,0,,343.1349018,308.5854825,3959.168333,3971.008184,281.3777074,3959.691528,281.8625355,2287010.017,15673881
org.apache.tools.ant.filters.util.JavaClassHelper,0,0,0,0,0,0,0,0,0,3,5,19,0,5,89,0.969387755,0,4167.009719,387.0000012,398.9711769,257.007782,238.000002,4155.820617,4149.108458,4156.051612,101.5332458,260.7163209,0,,244.6600506,332.4875938,4149.019152,4162.300926,89.90823229,4150.133733,89.93386146,746462.0054,17214429
org.apache.tools.ant.filters.util.ChainReaderHelper,0,0,0,0,0,0,0,0,0,10,15,39,4,12,344,0.947459569,6,3912.594663,381.0000036,391.4856319,245.1203786,228.0000061,3900.669173,3894.067924,3901.266461,92.89241088,254.4484231,0,,401.5875646,316.0822678,3894.108074,3906.807392,345.2815612,3895.039923,345.3604421,2797447.021,15163444
org.apache.tools.ant.filters.TokenFilter,1,0,0,0,0,0,0,0,0,19,18,40,6,16,386,0.759237818,6,3870.79643,381.0000761,389.5150831,239.1359446,225.0001288,3858.565666,3852.046858,3859.22272,83.19855768,249.5135267,0,221,437.6200364,313.9187793,3852.126154,3864.770239,387.3382547,3852.851541,387.5839318,3122780.024,14838111
org.apache.tools.ant.filters.TailFilter,0,0,0,0,0,0,0,0,0,10,6,30,1,5,328,0.926130869,1,3929.006999,386.0000071,396.3533777,253.5133133,237.0000115,3917.176151,3910.115088,3917.420197,94.86832981,257.2566812,0,,392.7596352,324.2992445,3910.055298,3923.425799,328.6718945,3911.035668,328.8022114,2672574.02,15288317
org.apache.tools.ant.filters.TabsToSpaces,0,0,0,0,0,0,0,0,0,7,5,18,1,4,126,0.950122625,1,4130.077481,386.0000032,397.0453375,255.5249499,238.0000052,4118.881887,4112.116851,4119.056324,98.03060747,258.3215051,0,,261.247033,332.4484923,4112.019445,4125.41707,126.644557,4113.051544,126.7604425,1052118.008,16908773
org.apache.tools.ant.filters.StripLineComments,0,0,0,0,0,0,0,0,0,8,6,26,1,5,172,0.934203259,1,4084.281087,386.0000056,396.8122982,254.2302106,237.0000091,4072.9013,4066.110672,4073.136015,96.76776323,257.9631757,0,,279.8323882,326.9892965,4066.040308,4079.127113,172.9679531,4067.040693,173.0884264,1428314.01,16532577
org.apache.tools.ant.filters.StripLineBreaks,0,0,0,0,0,0,0,0,0,7,5,17,1,4,107,0.950122625,1,4148.994698,386.0000032,397.0453375,255.5249499,238.0000052,4137.850287,4131.116314,4138.023925,98.03060747,258.3215051,0,,253.5725568,333.1381095,4131.017302,4144.410935,107.6779978,4132.046708,107.7980167,895500.0064,17065391
org.apache.tools.ant.filters.StripJavaComments,1,0,0,0,0,0,0,0,0,4,3,7,1,2,161,0.894745861,1,4095.231984,386.0000144,397.7587208,258.4879107,240.0000231,4084.057909,4077.133552,4084.116796,101.5135459,259.4166533,0,18,288.8181934,340.1190968,4077.003036,4091.162426,161.0717788,4078.130086,161.1263776,1338722.01,16622169
org.apache.tools.ant.filters.StringInputStream,0,0,0,0,0,0,0,0,0,9,0,23,0,0,250,0.989821949,0,4006.733458,387.0000001,397.5550276,259.4802497,243.0000002,3995.396476,3988.153583,3995.335781,97.49871794,258.5440001,0,,335.2663369,329.7574866,3988.02949,4001.610176,250.4449299,3989.038105,250.6112548,2056523.015,15904368
org.apache.tools.ant.filters.ReplaceTokens,1,0,0,0,0,0,0,0,0,13,7,39,1,6,424,0.891627287,1,3833.483012,386.0000152,395.6829539,251.5253466,236.0000249,3821.294545,3814.11025,3821.606599,91.70605214,256.2225595,0,18,471.5383077,318.3472946,3814.093784,3827.26286,424.8609824,3814.992136,425.0299198,3414087.026,14546804
org.apache.tools.ant.filters.PrefixLines,0,0,0,0,0,0,0,0,0,7,5,22,1,4,150,0.934203259,1,4106.183143,386.0000056,397.0453375,255.5249499,238.0000091,4094.922221,4088.117537,4095.097679,98.03060747,258.3215051,0,,270.2459184,329.7059296,4088.028963,4101.274192,150.7981465,4089.057715,150.9085488,1248922.009,16711969
org.apache.tools.ant.filters.LineContainsRegExp,0,0,0,0,0,0,0,0,0,8,9,29,1,8,187,0.934203259,1,4069.348474,386.0000056,396.8122982,251.4358765,234.0000093,4057.752703,4051.089977,4058.162392,95.8801335,257.9631757,0,,286.9737717,324.9692293,4051.049989,4064.013533,188.1180883,4052.044546,188.2141246,1550072.011,16410819
org.apache.tools.ant.filters.LineContains,1,0,0,0,0,0,0,0,0,8,6,26,1,5,173,0.934203259,1,4083.285564,386.0000056,396.8122982,254.2302106,237.0000091,4071.902995,4065.1107,4072.137768,96.76776323,257.9631757,0,18,280.4458393,326.9892965,4065.040318,4078.130331,173.9624643,4066.040949,174.0827178,1436445.01,16524446
org.apache.tools.ant.filters.HeadFilter,0,0,0,0,0,0,0,0,0,10,6,25,1,5,251,0.926130869,1,4005.641646,386.0000071,396.3533777,253.5133133,237.0000115,3994.037807,3987.112865,3994.277156,94.86832981,257.2566812,0,,334.7249535,327.6659885,3987.038091,4000.441726,251.6199124,3988.015672,251.7679087,2064500.015,15896391
org.apache.tools.ant.filters.ExpandProperties,0,0,0,0,0,0,0,0,0,4,4,13,1,3,87,0.929662696,1,4168.90837,386.0000064,397.7587208,257.5597018,239.0000104,4157.874697,4151.123342,4157.990139,101.1928851,259.4166533,0,,249.5801549,335.9121909,4151.010155,4164.569365,87.48830145,4152.109946,87.55250073,729856.0052,17231035
org.apache.tools.ant.filters.EscapeUnicode,1,0,0,0,0,0,0,0,0,5,4,19,1,3,107,0.964814985,1,4148.994698,386.0000016,397.518553,257.1886467,239.0000026,4137.907926,4131.123939,4138.023925,100.2447006,259.0482581,0,18,251.7598887,331.7604558,4131.021519,4144.300423,107.8320913,4132.092206,107.9143478,895502.0065,17065389
org.apache.tools.ant.filters.ConcatFilter,1,1,1,0,0,1,0,0,0,9,5,28,0,5,217,0.928641038,1,4039.484744,386.0000066,396.5816435,254.8038461,238.0000107,4028.037363,4021.111911,4028.275686,95.81753493,258.5440001,4,88,307.9602945,326.3816784,4021.043541,4034.224337,217.8218279,4022.029587,217.9548176,1792231.013,16168660
org.apache.tools.ant.filters.ClassConstants,0,1,1,0,0,1,0,0,0,5,3,20,1,2,168,0.967225275,1,4088.263201,386.0000014,397.518553,258.11819,240.0000022,4077.070026,4070.133782,4077.129014,100.5683847,259.0482581,4,,282.2043221,331.0740099,4070.024148,4083.4434,168.5787164,4071.108571,168.6548213,1395764.01,16565127
org.apache.tools.ant.filters.ChainableReader,0,0,0,0,0,0,0,0,0,1,19,1,19,0,1,1,0,4254.637235,387,399.4621384,244.9020212,224,4242.917039,4237.144557,4242.864363,105.0047618,243.9877046,0,,246.0075383,332.031625,4237.020136,4249.989882,13.09956893,4238.156439,13.10257766,8476.010284,17952415
org.apache.tools.ant.filters.BaseParamFilterReader,0,0,0,0,0,0,0,0,0,4,14,7,11,3,22,0.974723145,11,4232.733396,376.0000008,388.0618507,248.3082761,229.0000014,4222.214703,4216.12144,4222.323649,101.1928851,250.1539526,0,,241.049262,333.1080906,4216.017038,4229.139038,25.05945543,4217.092837,25.12953085,185995.0017,17774896
org.apache.tools.ant.filters.BaseFilterReader,0,0,0,0,0,0,0,0,0,10,20,21,18,2,151,0.883794158,17,4103.714049,370.0000182,380.7886553,240.4766101,223.0000303,4093.079281,4087.133225,4093.133885,95.85927185,241.4042253,0,,272.1684103,318.2011942,4087.088479,4099.368366,153.3714437,4087.990827,153.5620062,1257096.009,16703795
org.apache.tools.ant.FileScanner,0,0,0,0,0,0,0,0,0,14,4,14,4,0,14,1,1,4241.60017,386,395.4642841,254.0019685,239,4230.756079,4224.145002,4230.699706,92.84934033,253.0612574,0,,233.4256682,333.0660595,4224.017125,4237.110926,18.44487818,4224.875383,18.68923836,118482.0014,17842409
org.apache.tools.ant.ExitException,0,0,0,0,0,0,0,0,0,3,2,8,2,0,28,0.984771837,3,4227.476316,384.0000003,396.0618639,259.7883754,241.0000005,4216.892339,4210.145484,4216.835306,103.1212878,258.8609665,0,,240.6293355,338.7048863,4210.004848,4223.602846,28.70315589,4211.11731,28.78050424,236552.0017,17724339
org.apache.tools.ant.DynamicConfigurator,0,0,0,0,0,0,0,0,0,2,4,2,3,1,2,1,0,4253.641381,387,399.2154807,258.3118271,239,4242.73697,4236.136447,4242.73697,103.7304198,258.3118271,0,,245.0086036,342.2659784,4236.000944,4249.804937,3.459330727,4237.133465,3.490788354,16950.00036,17943941
org.apache.tools.ant.DirectoryScanner,1,0,0,0,0,0,0,0,0,53,37,119,28,9,1739,0.186810977,31,2524.229982,356.0009288,359.0891254,211.2936345,206.001605,2507.476221,2499.13525,2508.146128,53.71219601,219.1004336,0,338,1741.354845,249.3591787,2500.8331,2511.410162,1741.626435,2499.441938,1742.369782,11715762.13,6245129
org.apache.tools.ant.Diagnostics,0,1,1,0,0,0,1,0,0,17,4,58,1,4,630,0.684906204,2,3628.483016,385.0001289,393.8451472,253.0019763,239.0002077,3615.907217,3608.133174,3616.039961,88.60022573,254.892134,3,,656.5423721,306.2711217,3608.208867,3620.975835,631.1903948,3608.954558,631.4197351,4943038.04,13017853
org.apache.tools.ant.DemuxOutputStream,0,0,0,0,0,0,0,0,0,10,4,30,1,3,252,0.781406367,2,4004.550037,385.0000621,395.3795645,255.3840246,239.0001,3993.158775,3986.128448,3993.278978,95.51963149,257.2566812,0,,332.1850447,324.2992445,3986.054243,3999.170664,252.8565707,3987.015927,253.0196966,2072478.015,15888413
org.apache.tools.ant.DemuxInputStream,0,0,0,0,0,0,0,0,0,3,2,5,1,1,34,0.933727612,1,4221.68355,386.0000057,398.0012563,259.7883754,241.0000091,4210.90216,4204.137486,4210.90216,102.7861858,259.7883754,0,,244.3612091,341.5333073,4204.001508,4217.850282,34.17700198,4205.118904,34.24636381,287033.002,17673858
org.apache.tools.ant.DefaultLogger,0,0,0,0,0,0,0,0,0,16,13,39,6,7,341,0.883975266,6,3915.580417,381.0000177,390.1499712,244.8591432,230.0000293,3903.781372,3897.100589,3904.13947,88.54377448,250.503493,0,,399.1327256,314.5790839,3897.119471,3909.676329,342.3904105,3897.905207,342.6359715,2774074.021,15186817
org.apache.tools.ant.ComponentHelper,0,0,0,0,0,0,0,0,0,34,21,132,8,16,1255,7.33113E-07,10,3006.728787,377.0013263,382.7335888,231.6031088,222.0022522,2991.249405,2983.060509,2992.163933,68.68041933,243.1295951,0,,1257.894118,260.7316628,2984.192694,2994.373056,1257.900093,2983.730048,1258.280854,9062487.087,8898404
org.apache.tools.ant.BuildLogger,0,0,0,0,0,0,0,0,0,4,5,4,4,1,4,1,1,4251.558773,386,397.7587208,256.6320323,238,4240.683907,4234.136512,4240.683907,101.8430165,256.6320323,0,,243.0346926,340.1367372,4234.002902,4247.640404,6.36491453,4235.088193,6.427772557,33892.00061,17926999
org.apache.tools.ant.BuildListener,0,0,0,0,0,0,0,0,0,7,9,7,8,1,7,1,1,4248.571172,386,397.0453375,251.8034948,234,4237.46587,4231.136609,4237.46587,99.02019996,251.8034948,0,,240.1117367,335.1954654,4231.011579,4244.256943,12.11903443,4232.021975,12.2154361,59290.00128,17901601
org.apache.tools.ant.BuildException,0,0,0,0,0,0,0,0,0,15,243,27,242,1,157,0.902614183,387,4081,0.097385817,85,85,0.097385817,4081,4081.141629,4081,91.54780172,85,0,,274.2758387,220,4082.916795,4086.925617,200.7322274,4081.885104,200.9729504,1306110.016,16654781
org.apache.tools.ant.BuildEvent,0,0,0,0,0,0,0,0,0,11,12,15,9,4,97,0.940464659,13,4157.854856,374.0000047,384.443754,247.5520147,231.0000077,4147.438004,4141.116033,4147.549879,94.24436323,249.4193256,0,,251.5545341,328.8054136,4141.032036,4154.033462,98.37041621,4141.956301,98.57840234,812778.006,17148113
org.apache.tools.ant.AntTypeDefinition,0,0,0,0,0,0,0,0,0,20,11,45,7,4,543,0.697968814,8,3714.386356,379.0001203,387.3512618,245.4057864,232.0001966,3702.276192,3695.130038,3702.465395,85.79627032,248.2438317,0,,578.7229168,309.8854627,3695.167744,3707.971683,544.1387328,3695.865934,544.4533362,4307664.034,13653227
org.apache.tools.ant.AntClassLoader,1,1,1,0,0,0,0,1,0,49,24,126,18,8,1512,0.146130049,15,2751.265164,372.00098,375.4796932,224.8599564,219.0016646,2734.782807,2726.133709,2735.187745,57.70615219,229.7324531,2,35,1514.444,254.5918302,2727.501911,2737.862853,1514.700914,2726.477031,1515.407488,10529694.11,7431197
