@relation 'Ant17ALLModels-weka.filters.unsupervised.attribute.Remove-R1-2,29-30-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,1-weka.filters.unsupervised.attribute.Remove-R2-7,35-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,1-weka.filters.unsupervised.attribute.Normalize-S2.0-T-1.0-weka.filters.unsupervised.attribute.NumericToBinary-Rlast'

@attribute WMC numeric
@attribute CBO numeric
@attribute RFC numeric
@attribute Ca numeric
@attribute Ce numeric
@attribute LOC numeric
@attribute Qi numeric
@attribute FANIN numeric
@attribute 'd(LOC,FANIN)' numeric
@attribute 'd(Qi,FANIN)' numeric
@attribute 'd(WMC,FANIN)' numeric
@attribute 'd( WMC,CBO)' numeric
@attribute 'd(Qi,CBO)' numeric
@attribute 'd(LOC, CBO)' numeric
@attribute 'd(LOC, Ce)' numeric
@attribute 'd(LOC, Ca)' numeric
@attribute 'd(WMC, Ce)' numeric
@attribute 'd(WMC, Ca)' numeric
@attribute 'd(RFC,d(LOC, Ca))' numeric
@attribute 'd(RFC, Ca)' numeric
@attribute 'd(LOC,d(RFC, Ca))' numeric
@attribute 'd(LOC, RFC, Ca)' numeric
@attribute 'd(d(LOC,Ce),d(RFC, Ca))' numeric
@attribute 'd(LOC, WMC)' numeric
@attribute 'd(d(LOC,WMC),d(RFC, Ca))' numeric
@attribute 'D(d(LOC,RFC), d(LOC,Ca), d(RFC, Ca))' numeric
@attribute 'd(LOC, RFC)' numeric
@attribute #BugsBinary_binarized {0,1}

@data
-0.9,-0.987976,-0.777778,-1,-0.837838,-0.447699,0.779106,-0.995316,0.39752,0.99531,0.984926,0.980093,0.987974,0.389549,0.443567,0.389359,0.888467,0.994404,-0.47327,0.930807,0.444066,0.383546,-0.443657,0.438295,-0.438386,-0.047916,0.047915,0
-0.55,-0.947896,-0.180556,-1,-0.297297,-0.320854,-0.978324,-0.990632,0.259519,0.99063,0.949873,0.910905,0.94789,0.249138,0.315734,0.24969,0.501954,0.973411,-0.332856,0.773478,0.316543,0.239934,-0.315517,0.309011,-0.308791,0.12768,-0.12768,0
-0.966667,-0.983968,-0.986111,-0.987952,-0.891892,-0.999119,1,-0.995316,0.998992,0.99531,0.991134,0.97979,0.983965,0.998971,0.999113,0.998917,0.957944,0.984521,-0.98904,0.985549,0.999114,0.998846,-0.998526,0.999081,-0.998499,-0.998239,0.998238,0
-0.85,-0.983968,-0.805556,-1,-0.783784,-0.904426,0.847708,-0.995316,0.895555,0.99531,0.9804,0.972057,0.983965,0.894102,0.903704,0.894168,0.835157,0.991155,-0.961926,0.939389,0.903804,0.892444,-0.903688,0.902697,-0.902681,-0.813418,0.813418,0
-0.733333,-0.883768,-0.722222,-0.891566,-0.891892,-0.79608,0.59794,-0.868852,0.775952,0.868818,0.815619,0.844976,0.883745,0.772755,0.794555,0.772652,0.732773,0.854183,-0.863602,0.80186,0.794831,0.769559,-0.793842,0.792427,-0.791708,-0.612949,0.612949,0
-0.483333,-0.675351,-0.506944,-0.686747,-0.72973,-0.716362,0.218754,-0.648712,0.686727,0.648628,0.524641,0.580271,0.675288,0.681643,0.714229,0.681546,0.477179,0.59366,-0.780419,0.524071,0.715081,0.676794,-0.71081,0.711188,-0.707738,-0.472944,0.472944,0
-0.666667,-0.983968,-0.722222,-1,-0.783784,-0.848051,0.53293,-0.995316,0.833997,0.99531,0.96478,0.960817,0.983965,0.8317,0.846907,0.831742,0.6581,0.979954,-0.917213,0.913959,0.847065,0.829143,-0.846842,0.845239,-0.845173,-0.707643,0.707643,0
-0.85,-0.931864,-0.840278,-0.943775,-0.837838,-0.937899,0.837746,-0.976581,0.931928,0.97657,0.95754,0.909914,0.93185,0.930461,0.937431,0.930482,0.84003,0.924056,-0.981469,0.892799,0.937516,0.929209,-0.936764,0.936739,-0.936066,-0.877725,0.877725,0
-0.883333,-0.947896,-0.819444,-0.975904,-0.621622,-0.912795,-0.460456,-0.971897,0.90446,0.971888,0.954865,0.931228,0.947888,0.902871,0.912125,0.903103,0.853929,0.964569,-0.967021,0.918984,0.912234,0.901512,-0.911945,0.91123,-0.911048,-0.829389,0.829389,0
-0.65,-0.93988,-0.472222,-0.97992,-0.243243,-0.747633,-1,-0.971897,0.724139,0.971891,0.934673,0.906999,0.939872,0.719952,0.745706,0.720309,0.596236,0.954899,-0.820325,0.822142,0.746047,0.715758,-0.745291,0.743099,-0.74268,-0.527104,0.527104,0
-0.8,-0.947896,-0.777778,-0.975904,-0.621622,-0.915437,-0.97314,-0.990632,0.907533,0.99063,0.970262,0.925794,0.94789,0.905798,0.914788,0.90603,0.772541,0.959185,-0.971413,0.905948,0.914899,0.904288,-0.914476,0.913861,-0.913547,-0.834447,0.834447,0
-0.8,-0.967936,-0.763889,-0.975904,-0.837838,-0.849813,0.899766,-0.976581,0.835727,0.97657,0.953089,0.949726,0.96793,0.833421,0.848686,0.833347,0.791705,0.959185,-0.916729,0.901655,0.848844,0.830938,-0.84855,0.84712,-0.846983,-0.710901,0.710901,0
-0.883333,-0.963928,-0.826389,-0.975904,-0.837838,-0.88769,0.468338,-0.93911,0.876713,0.939091,0.914947,0.950331,0.963921,0.875294,0.886846,0.875294,0.872309,0.964569,-0.947303,0.92118,0.886963,0.873503,-0.886753,0.885699,-0.885606,-0.781685,0.781685,0
-0.633333,-0.951904,-0.506944,-0.995984,-0.405405,-0.655142,-0.999972,-0.990632,0.623456,0.99063,0.956348,0.920437,0.951899,0.617874,0.652531,0.61828,0.592082,0.973217,-0.715809,0.848534,0.652926,0.612986,-0.652374,0.649023,-0.648864,-0.369743,0.369743,0
-0.883333,-0.975952,-0.784722,-1,-0.675676,-0.92821,-0.9977,-0.948478,0.921068,0.948466,0.926348,0.964663,0.975951,0.920325,0.927659,0.920511,0.858324,0.993312,-0.979745,0.932942,0.927746,0.91892,-0.927536,0.926908,-0.926784,-0.858994,0.858994,0
-0.95,-0.95992,-0.916667,-0.975904,-0.783784,-0.966527,0.798382,-0.981265,0.963248,0.981255,0.972477,0.950043,0.959912,0.962547,0.96627,0.962637,0.932365,0.969042,-0.988889,0.950309,0.966312,0.961961,-0.9661,0.965923,-0.965752,-0.933614,0.933614,0
-0.35,-0.915832,-0.347222,-0.955823,-0.405405,-0.753799,-1,-0.943794,0.730565,0.943781,0.877649,0.861866,0.915819,0.72642,0.751927,0.726771,0.316817,0.909929,-0.830017,0.764158,0.752315,0.721825,-0.751062,0.749187,-0.748315,-0.537897,0.537897,0
-0.833333,-0.97996,-0.715278,-1,-0.72973,-0.905748,0.903102,-0.990632,0.896951,0.990625,0.973198,0.966203,0.979956,0.895509,0.905032,0.895631,0.814216,0.990091,-0.968142,0.911883,0.905143,0.893545,-0.904819,0.904029,-0.903814,-0.815934,0.815934,0
-0.766667,-0.95992,-0.375,-0.995984,-0.459459,-0.729135,-0.52733,-0.990632,0.704161,0.990628,0.967378,0.938056,0.959914,0.699794,0.727081,0.70009,0.726923,0.981119,-0.802343,0.814394,0.727435,0.695004,-0.726656,0.724368,-0.723939,-0.494946,0.494946,0
-0.866667,-0.955912,-0.784722,-0.975904,-0.72973,-0.855098,0.432954,-0.93911,0.841116,0.939091,0.913398,0.939677,0.955904,0.839101,0.854003,0.8392,0.84663,0.963473,-0.920733,0.908104,0.854161,0.836929,-0.853895,0.852542,-0.852433,-0.720692,0.720692,0
-0.65,-0.93988,-0.5,-0.995984,-0.243243,-0.798723,-0.890976,-0.990632,0.7801,0.99063,0.957682,0.906999,0.939872,0.776477,0.797179,0.777081,0.596236,0.974172,-0.875394,0.846671,0.797452,0.773131,-0.796806,0.795059,-0.794682,-0.617696,0.617696,0
-0.9,-0.963928,-0.958333,-0.967871,-0.945946,-0.995596,1,-0.971897,0.994918,0.971885,0.956403,0.951437,0.963921,0.994803,0.995566,0.994747,0.898367,0.9561,-0.991035,0.956025,0.995571,0.994518,-0.994066,0.995451,-0.993956,-0.991201,0.991201,0
-0.9,-0.95992,-0.930556,-0.971888,-0.837838,-0.97974,0.207066,-0.929742,0.977192,0.929722,0.90512,0.946663,0.959913,0.977184,0.979585,0.977226,0.888467,0.960887,-0.991224,0.950826,0.979612,0.976732,-0.979217,0.979326,-0.978956,-0.959685,0.959685,0
-0.633333,-0.943888,-0.569444,-0.959839,-0.72973,-0.72473,-0.999004,-0.948478,0.698892,0.948466,0.904567,0.910826,0.943881,0.694681,0.72266,0.694668,0.620788,0.929843,-0.792094,0.827469,0.72299,0.690278,-0.722321,0.719795,-0.719452,-0.487343,0.487343,0
-0.733333,-0.967936,-0.472222,-0.987952,-0.72973,-0.728694,0.487348,-0.981265,0.703577,0.981255,0.953068,0.945588,0.96793,0.699428,0.726654,0.69948,0.71726,0.96947,-0.799392,0.830715,0.726977,0.694747,-0.726326,0.723896,-0.723564,-0.494186,0.494186,0
-0.766667,-0.951904,-0.715278,-0.975904,-0.675676,-0.833957,0.242256,-0.93911,0.818029,0.939092,0.904373,0.928476,0.951895,0.815644,0.832701,0.815792,0.744724,0.957096,-0.903493,0.886841,0.832892,0.813029,-0.832507,0.830972,-0.830776,-0.681697,0.681697,0
-0.75,-0.8998,-0.694444,-0.935743,-0.459459,-0.863026,-0.999366,-0.929742,0.84968,0.929727,0.891463,0.865181,0.899784,0.8471,0.861975,0.847417,0.710582,0.908032,-0.931844,0.838891,0.862184,0.844836,-0.861281,0.860524,-0.859823,-0.735429,0.735429,0
-0.483333,-0.903808,0.055556,-0.991968,0.189189,-0.37767,-0.889014,-0.981265,0.321146,0.98126,0.933362,0.854276,0.903793,0.310849,0.37295,0.312057,0.404266,0.960204,-0.400944,0.717928,0.373819,0.302025,-0.372501,0.366734,-0.36628,0.051024,-0.051024,0
0,-0.859719,0.236111,-0.959839,0.351351,-0.492623,-0.99999,-0.892272,0.445129,0.892248,0.792579,0.778771,0.859696,0.436864,0.48876,0.438188,-0.086007,0.900026,-0.536318,0.652331,0.489635,0.428865,-0.487823,0.483351,-0.482405,-0.113947,0.113947,0
-0.433333,-0.963928,-0.263889,-1,-0.513514,-0.55076,-1,-0.990632,0.509682,0.99063,0.941351,0.924001,0.963925,0.502786,0.547374,0.503047,0.40744,0.967327,-0.59983,0.792128,0.547918,0.495815,-0.547077,0.542729,-0.542429,-0.20242,0.20242,0
-0.683333,-0.923848,-0.715278,-0.97992,-0.081081,-0.859502,0.510648,-0.976581,0.846307,0.97657,0.943149,0.889791,0.923833,0.843529,0.858408,0.844134,0.618578,0.956852,-0.928113,0.891011,0.858603,0.84161,-0.858182,0.856896,-0.856669,-0.728871,0.728871,0
-0.366667,-0.935872,-0.527778,-0.983936,-0.351351,-0.76481,-0.352722,-0.971897,0.742885,0.971888,0.91357,0.886851,0.935861,0.738895,0.763017,0.739374,0.327877,0.944666,-0.83774,0.841377,0.76332,0.735202,-0.762685,0.760396,-0.760061,-0.557271,0.557271,0
-0.083333,-0.91984,-0.263889,-0.967871,-0.351351,-0.500991,0.27308,-0.953162,0.455,0.953146,0.87295,0.854885,0.919825,0.447112,0.497222,0.447563,0.056582,0.912889,-0.541425,0.757114,0.497871,0.439843,-0.496824,0.491904,-0.491502,-0.126479,0.126479,0
-0.533333,-0.931864,-0.270833,-0.971888,-0.351351,-0.615063,-1,-0.967213,0.579482,0.967206,0.919754,0.890725,0.931855,0.573269,0.612148,0.573599,0.489968,0.938697,-0.673678,0.763112,0.612676,0.567017,-0.611633,0.608193,-0.607673,-0.304206,0.304206,0
-0.283333,-0.8998,-0.166667,-0.963855,-0.135135,-0.594803,-0.9548,-0.925059,0.5569,0.925042,0.849999,0.839313,0.899784,0.550374,0.591726,0.551082,0.228125,0.916489,-0.651609,0.73074,0.592331,0.543943,-0.591061,0.587432,-0.586761,-0.271689,0.271689,0
-0.533333,-0.927856,-0.083333,-0.987952,-0.189189,-0.498348,-1,-0.976581,0.452417,0.976576,0.931297,0.88591,0.927846,0.444334,0.494551,0.444998,0.477446,0.958019,-0.540738,0.739817,0.495238,0.436623,-0.494077,0.489495,-0.489017,-0.122514,0.122514,0
-0.433333,-0.551102,-0.222222,-0.594378,-0.297297,-0.550319,-1,-0.583138,0.504672,0.583046,0.440115,0.428653,0.55102,0.496051,0.546917,0.496307,0.38792,0.480063,-0.593286,0.344574,0.548592,0.488865,-0.542782,0.542281,-0.538107,-0.201736,0.201736,0
-0.416667,-0.871743,-0.166667,-0.919679,0.513514,-0.075974,-1,-0.957845,-0.006531,0.957836,0.899648,0.81215,0.871723,-0.021236,0.068979,-0.020738,0.323641,0.869678,-0.045475,0.682275,0.070292,-0.032786,-0.068596,0.059901,-0.059513,0.421147,-0.421147,0
-0.483333,-0.97996,-0.513889,-0.991968,-0.837838,-0.729135,-0.580636,-0.985948,0.704109,0.985943,0.939143,0.945881,0.979959,0.700098,0.727105,0.700029,0.488906,0.960204,-0.798901,0.846133,0.727407,0.695462,-0.726859,0.724178,-0.72393,-0.494948,0.494948,0
-0.716667,-0.987976,-0.597222,-1,-0.837838,-0.848051,-0.851896,-0.93911,0.83342,0.939096,0.900036,0.968571,0.987977,0.831758,0.846911,0.831742,0.711438,0.982898,-0.922612,0.877636,0.847084,0.828638,-0.846622,0.845272,-0.84498,-0.707642,0.707642,0
-0.483333,-0.935872,-0.451389,-0.983936,-0.243243,-0.794759,-0.999984,-0.981265,0.775673,0.98126,0.933362,0.892832,0.935863,0.772033,0.793186,0.772517,0.432412,0.950532,-0.872515,0.820942,0.793483,0.768347,-0.792635,0.790924,-0.790369,-0.610573,0.610573,0
-0.65,-0.95992,-0.708333,-0.991968,-0.567568,-0.879322,-1,-0.948478,0.867666,0.948466,0.905928,0.931017,0.959916,0.865973,0.878399,0.866252,0.621933,0.969353,-0.946559,0.901453,0.878548,0.863887,-0.878193,0.877033,-0.876826,-0.765922,0.765922,0
-0.55,-0.967936,-0.298611,-0.97992,-0.837838,-0.433605,-0.63585,-0.985948,0.382058,0.985944,0.944102,0.934983,0.967932,0.373653,0.429368,0.373456,0.552105,0.949264,-0.462814,0.77841,0.430018,0.365232,-0.429107,0.423666,-0.423403,-0.027605,0.027605,0
-0.816667,-0.967936,-0.659722,-0.991968,-0.675676,-0.883286,-0.997658,-0.87822,0.871306,0.878193,0.834637,0.950784,0.967934,0.870474,0.882399,0.870642,0.793343,0.979436,-0.952497,0.887112,0.882545,0.868119,-0.882065,0.881173,-0.880836,-0.773378,0.773378,0
-0.733333,-0.923848,-0.611111,-0.97992,-0.135135,-0.840564,-0.9835,-0.976581,0.825628,0.976575,0.947332,0.892862,0.923837,0.822561,0.839329,0.823164,0.671504,0.959853,-0.914382,0.86044,0.839558,0.820041,-0.838934,0.837668,-0.837269,-0.693833,0.693833,0
-0.716667,-0.967936,-0.777778,-1,-0.567568,-0.93834,-1,-0.75644,0.930361,0.756386,0.677125,0.944577,0.967934,0.931434,0.937859,0.931733,0.68678,0.982898,-0.986257,0.930807,0.937943,0.930208,-0.93767,0.9371,-0.93691,-0.878577,0.878577,0
-0.716667,-0.963928,-0.763889,-0.991968,-0.621622,-0.939661,-1,-0.976581,0.933853,0.976576,0.945925,0.93978,0.963925,0.932843,0.939193,0.933086,0.691424,0.973275,-0.987866,0.918248,0.939278,0.931516,-0.938856,0.938444,-0.938105,-0.881139,0.881139,0
-0.816667,-0.398798,-0.819444,-0.401606,-0.945946,-0.940982,0.582896,-0.93911,0.934931,0.939091,0.908828,0.277597,0.39868,0.92775,0.940544,0.927663,0.818114,0.28065,-0.981401,0.354538,0.941555,0.926278,-0.914684,0.939852,-0.913774,-0.883704,0.883704,0
-0.8,-0.983968,-0.715278,-0.987952,-0.945946,-0.832196,0.941462,-0.985948,0.816589,0.98594,0.964537,0.96888,0.983965,0.814154,0.830944,0.814015,0.802105,0.973585,-0.901906,0.899355,0.831112,0.811237,-0.830825,0.829203,-0.829083,-0.678467,0.678467,0
-0.733333,-0.93988,-0.548611,-1,-0.189189,-0.787272,-0.338394,-0.990632,0.767601,0.990627,0.964544,0.912029,0.93987,0.763806,0.78564,0.764469,0.674918,0.983898,-0.861645,0.864119,0.785913,0.760594,-0.7854,0.783469,-0.783227,-0.597165,0.597165,0
-0.766667,-0.971944,-0.680556,-1,-0.621622,-0.836159,-1,-0.990632,0.820966,0.99063,0.967378,0.952431,0.971942,0.818367,0.834916,0.818577,0.74006,0.985925,-0.907418,0.901605,0.835101,0.815694,-0.834804,0.833211,-0.833097,-0.685737,0.685737,0
-0.75,-0.987976,-0.729167,-0.995984,-0.891892,-0.793438,0.17461,-0.990632,0.774331,0.990626,0.965954,0.970583,0.987974,0.771332,0.791892,0.771232,0.748767,0.980099,-0.862018,0.91187,0.792093,0.768157,-0.791873,0.789751,-0.789732,-0.608207,0.608207,0
-0.85,-0.991984,-0.840278,-0.991968,-1,-0.891654,0.757902,-0.981265,0.881464,0.981255,0.963254,0.981624,0.991982,0.880075,0.890851,0.879909,0.855443,0.981564,-0.949923,0.942032,0.890946,0.878217,-0.890867,0.889707,-0.889724,-0.789176,0.789175,0
-0.833333,-0.731463,-0.902778,-0.73494,-0.891892,-0.966968,-0.122946,0.419204,0.954901,-0.419523,-0.641055,0.670541,0.731412,0.960166,0.96672,0.960094,0.828956,0.674533,-0.98915,0.705143,0.966948,0.959336,-0.956635,0.966291,-0.956132,-0.93448,0.93448,0
-0.866667,-0.97996,-0.791667,-1,-0.72973,-0.905748,-0.999542,-0.990632,0.896951,0.99063,0.976183,0.968353,0.97996,0.895509,0.905032,0.895631,0.84663,0.992229,-0.96373,0.935085,0.905135,0.89386,-0.904988,0.904052,-0.904008,-0.815935,0.815935,0
-0.883333,-0.975952,-0.854167,-0.991968,-0.72973,-0.960361,-1,-0.985948,0.956558,0.985945,0.971986,0.964663,0.975951,0.955932,0.960055,0.956021,0.862853,0.983729,-0.99134,0.946441,0.960106,0.95502,-0.959891,0.959606,-0.959441,-0.921506,0.921506,0
-0.916667,-0.971944,-0.819444,-0.991968,-0.72973,-0.914997,0.835604,-0.985948,0.907005,0.98594,0.975054,0.962098,0.971938,0.905639,0.91435,0.905764,0.895332,0.98593,-0.968715,0.935467,0.914445,0.904196,-0.914288,0.913493,-0.91343,-0.833604,0.833604,0
-0.866667,-0.983968,-0.847222,-1,-0.783784,-0.925567,-1,-0.990632,0.918597,0.99063,0.976183,0.973134,0.983969,0.917509,0.925003,0.917584,0.85133,0.992229,-0.974086,0.952458,0.925081,0.916233,-0.925025,0.924208,-0.92423,-0.853903,0.853903,0
-0.883333,-0.991984,-0.895833,-0.991968,-1,-0.937018,0.886346,-0.985948,0.931059,0.98594,0.971986,0.983779,0.991982,0.930299,0.936554,0.930159,0.887474,0.983729,-0.977598,0.959821,0.936606,0.929124,-0.936598,0.935866,-0.93591,-0.876019,0.876019,0
-0.883333,-0.987976,-0.791667,-1,-0.837838,-0.87756,0.688258,-0.995316,0.866217,0.99531,0.983405,0.979,0.987974,0.864417,0.87664,0.864415,0.872309,0.993312,-0.940857,0.935085,0.876761,0.862383,-0.876641,0.875397,-0.875397,-0.762614,0.762614,0
-0.916667,-0.987976,-0.715278,-0.995984,-0.891892,-0.893856,0.727372,-0.995316,0.884012,0.99531,0.986459,0.981196,0.987974,0.882456,0.893062,0.882405,0.909483,0.990717,-0.958611,0.907705,0.893175,0.880205,-0.892858,0.891994,-0.891788,-0.793342,0.793342,0
-0.866667,-0.97996,-0.868056,-1,-0.72973,-0.927329,0.630658,-0.995316,0.920568,0.99531,0.981896,0.968353,0.979956,0.919405,0.926775,0.919535,0.84663,0.992229,-0.973847,0.95908,0.926853,0.918291,-0.926829,0.926,-0.926055,-0.857297,0.857297,0
-0.883333,-0.987976,-0.888889,-1,-0.837838,-0.975776,-1,-0.995316,0.97349,0.995315,0.983405,0.979,0.987978,0.973168,0.975592,0.97321,0.872309,0.993312,-0.993544,0.965759,0.975619,0.972501,-0.975536,0.975283,-0.975228,-0.951845,0.951845,0
-0.933333,-0.975952,-0.770833,-0.995984,-0.72973,-0.930852,0.99079,-0.995316,0.924417,0.99531,0.988005,0.96799,0.975947,0.923252,0.930325,0.923383,0.911586,0.991829,-0.982254,0.924527,0.930409,0.921759,-0.930114,0.92963,-0.929417,-0.864092,0.864092,0
-0.9,-0.971944,-0.888889,-0.995984,-0.675676,-0.968289,0.709216,-0.995316,0.96531,0.99531,0.984926,0.960987,0.971938,0.964659,0.968039,0.964859,0.874595,0.989614,-0.991531,0.961666,0.968083,0.964081,-0.967991,0.96768,-0.967633,-0.937079,0.937079,0
-0.916667,-0.971944,-0.902778,-1,-0.621622,-0.96917,-1,-0.995316,0.966272,0.995315,0.986459,0.962098,0.971942,0.965635,0.968923,0.96589,0.886552,0.995505,-0.990791,0.970243,0.968968,0.96518,-0.968955,0.968587,-0.968619,-0.938814,0.938814,0
-0.933333,-0.987976,-0.888889,-1,-0.837838,-0.966527,-0.022762,-0.995316,0.963386,0.995311,0.988005,0.982307,0.987975,0.962924,0.966273,0.962962,0.920817,0.996615,-0.991002,0.965759,0.966309,0.962168,-0.966277,0.965911,-0.965915,-0.933613,0.933613,0
-0.933333,-0.991984,-0.958333,-1,-0.891892,-0.991632,0.979642,-1,0.990857,0.999995,0.993706,0.987081,0.991982,0.990784,0.991569,0.99078,0.925625,0.996615,-0.990814,0.988431,0.991577,0.990519,-0.991659,0.991443,-0.991534,-0.983298,0.983298,0
-0.95,-0.983968,-0.923611,-1,-0.783784,-0.984585,-0.09737,-1,0.983159,0.999996,0.995261,0.978657,0.983966,0.982871,0.984463,0.982971,0.932365,0.997734,-0.992629,0.977017,0.984484,0.982493,-0.984471,0.984288,-0.984296,-0.969288,0.969288,0
-0.966667,-0.987976,-0.951389,-1,-0.837838,-0.988989,0.989796,-1,0.98797,0.999995,0.996828,0.984558,0.987974,0.987803,0.988903,0.987851,0.95321,0.998863,-0.991096,0.986136,0.988917,0.987536,-0.988987,0.988779,-0.988863,-0.978038,0.978038,0
-0.483333,-0.883768,-0.277778,-0.983936,0.351351,-0.440652,-0.950894,-0.967213,0.389479,0.967206,0.916021,0.830189,0.883749,0.379921,0.436399,0.381297,0.396678,0.950532,-0.471327,0.777853,0.437111,0.373057,-0.436132,0.430783,-0.430513,-0.037732,0.037732,0
-0.3,-0.811623,-0.319444,-0.915663,0.405405,-0.855979,-0.996976,-0.686183,0.839691,0.686113,0.55581,0.733758,0.811591,0.838118,0.854843,0.839334,0.210576,0.859048,-0.940612,0.713921,0.855225,0.835315,-0.852467,0.853094,-0.850701,-0.72232,0.72232,0
-0.45,-0.719439,-0.159722,-0.783133,0.189189,-0.517727,-0.424586,-0.770492,0.471071,0.770438,0.671185,0.63107,0.719386,0.462378,0.514058,0.463,0.371012,0.707252,-0.558932,0.531636,0.51519,0.455042,-0.512153,0.509145,-0.507221,-0.151739,0.151739,0
-0.35,-0.895792,0.069444,-0.947791,-0.135135,-0.246421,-1,-0.934426,0.177844,0.934412,0.866053,0.837704,0.895775,0.166258,0.240734,0.166801,0.293328,0.900235,-0.246518,0.665984,0.241846,0.155398,-0.240187,0.233161,-0.232608,0.223228,-0.223228,0
-0.45,-0.911824,-0.0625,-0.971888,-0.189189,-0.39793,-0.87971,-0.957845,0.342864,0.957835,0.902029,0.862134,0.91181,0.333319,0.39338,0.333992,0.395551,0.934292,-0.42331,0.717828,0.394209,0.324542,-0.392913,0.387312,-0.38684,0.022906,-0.022906,0
-0.516667,-0.262525,-0.541667,-0.273092,-0.567568,-0.834838,-0.773878,0.091335,0.811255,-0.091577,-0.354392,0.092573,0.262386,0.808532,0.833582,0.808464,0.492885,0.104627,-0.903672,0.124142,0.835622,0.804946,-0.814039,0.831709,-0.812001,-0.68331,0.68331,0
-0.433333,-0.93988,-0.534722,-0.983936,-0.405405,-0.741907,-1,-0.892272,0.717039,0.892248,0.819878,0.895037,0.939872,0.713619,0.739946,0.714035,0.397336,0.947961,-0.812394,0.843278,0.740266,0.709671,-0.739666,0.737139,-0.736857,-0.517115,0.517115,0
-0.516667,-0.927856,-0.333333,-0.991968,-0.081081,-0.649416,-1,-0.93911,0.616621,0.939097,0.883865,0.884994,0.927846,0.611169,0.646746,0.611888,0.453462,0.961959,-0.712513,0.799822,0.64721,0.605869,-0.646374,0.643121,-0.642746,-0.36028,0.36028,0
-0.516667,-0.643287,-0.590278,-0.658635,-0.72973,-0.792557,-1,-0.681499,0.770311,0.681428,0.56763,0.544033,0.643222,0.765689,0.790994,0.765675,0.508963,0.562116,-0.861466,0.521707,0.791759,0.761976,-0.786248,0.788704,-0.783918,-0.606625,0.606625,0
-0.6,-0.819639,-0.527778,-0.835341,-0.675676,-0.825149,-1,-0.625293,0.805449,0.62521,0.506668,0.760024,0.819608,0.804068,0.823826,0.804084,0.583494,0.778654,-0.900104,0.684764,0.824238,0.800475,-0.821444,0.821904,-0.819501,-0.665578,0.665578,0
-0.533333,-0.863727,-0.5625,-0.883534,-0.621622,-0.767452,-1,-0.887588,0.74488,0.887563,0.821744,0.808921,0.863705,0.740782,0.765695,0.740836,0.514114,0.832528,-0.838162,0.745315,0.766081,0.736812,-0.764594,0.763181,-0.76207,-0.561939,0.561939,0
-0.583333,-0.895792,-0.284722,-0.959839,-0.135135,-0.486016,-1,-0.948478,0.43863,0.948466,0.900562,0.850256,0.895775,0.430178,0.482124,0.430899,0.522979,0.926984,-0.523606,0.753296,0.482805,0.423113,-0.481723,0.476991,-0.476587,-0.104115,0.104115,0
-0.466667,-0.935872,-0.027778,-0.987952,-0.243243,-0.473244,-0.996006,-0.971897,0.42502,0.971891,0.920585,0.891949,0.935863,0.416778,0.469261,0.417306,0.416087,0.954503,-0.511965,0.728863,0.469989,0.408501,-0.468765,0.463916,-0.463416,-0.085213,0.085213,0
-0.45,-0.93988,-0.097222,-0.991968,-0.243243,-0.462673,-0.996646,-0.971897,0.413512,0.971891,0.919383,0.8959,0.939872,0.405192,0.458612,0.405722,0.399774,0.958487,-0.499031,0.747081,0.459321,0.397036,-0.458207,0.453154,-0.452746,-0.069697,0.069697,0
0.066667,-0.93988,-0.229167,-0.987952,-0.351351,-0.608897,-0.888584,-0.976581,0.572871,0.976575,0.894595,0.873702,0.939872,0.566585,0.605936,0.567048,-0.083666,0.931881,-0.667461,0.771039,0.60646,0.560263,-0.605473,0.601596,-0.601129,-0.294266,0.294266,0
-0.6,-0.971944,-0.652778,-0.991968,-0.72973,-0.889892,-1,-0.672131,0.876653,0.672058,0.563663,0.942573,0.971942,0.877844,0.889058,0.877958,0.588752,0.96651,-0.95857,0.885091,0.889196,0.875471,-0.888676,0.887753,-0.887369,-0.785842,0.785842,0
-0.65,-0.963928,-0.618056,-0.983936,-0.72973,-0.841004,-1,-0.71897,0.823611,0.718907,0.625316,0.935822,0.963925,0.823615,0.839804,0.823709,0.636829,0.959716,-0.914586,0.866648,0.839997,0.820618,-0.839455,0.838062,-0.83771,-0.694644,0.694644,0
-0.7,-0.955912,-0.583333,-1,-0.405405,-0.865668,-0.95034,-0.700234,0.850409,0.700167,0.607238,0.929179,0.955907,0.850802,0.864635,0.851247,0.657379,0.981907,-0.9402,0.873739,0.864819,0.84826,-0.864257,0.863178,-0.862797,-0.740354,0.740354,0
-0.533333,-0.951904,-0.326389,-0.995984,-0.405405,-0.458269,-0.999172,-0.971897,0.408717,0.971891,0.925525,0.914805,0.951899,0.400549,0.454184,0.400939,0.494473,0.967682,-0.491516,0.802496,0.454811,0.393061,-0.453991,0.448736,-0.44854,-0.063268,0.063268,0
