Class Name,HasT,#Bugs,#BugsBinary,#Blocker,#Critical,#Major,#Normal,#Minor,#Trivial,WMC,CBO,RFC,Ca,Ce,LOC,Qi,FANIN,"d(LOC,FANIN)","d(Qi,FANIN)","d(WMC,FANIN)","d( WMC,CBO)","d(Qi,CBO)","d(LOC, CBO)","d(LOC, Ce)","d(LOC, Ca)","d(WMC, Ce)","d(WMC, Ca)",Risk1,TLOC,"d(RFC,d(LOC, Ca))","d(RFC, Ca)","d(LOC,d(RFC, Ca))","d(LOC, RFC, Ca)","d(d(LOC,Ce),d(RFC, Ca))","d(LOC, WMC)","d(d(LOC,WMC),d(RFC, Ca))","D(d(LOC,RFC), d(LOC,Ca), d(RFC, Ca))","d(LOC, RFC)","d(WMC, RFC)",#Hbugs,#Mbugs,#Lbugs,#Nbugs,#Severity,#Score,#Risk
org.apache.tools.ant.util.DateUtils,1,1,1,0,0,0,0,0,1,11,4,36,4,0,314,0.931062098,5,4248.01283,422.0000056,435.8497448,506.8589547,495.0000048,4255.884632,4227.161932,4255.768438,115.1086443,505.8823974,1,53,401.3295703,554.5628909,4227.048351,4263.222842,314.6232304,4228.405137,314.8299948,2753188.018,17867781,12133,0,0,1,1,1,1,1
org.apache.tools.ant.taskdefs.optional.i18n.Translate,1,0,0,0,0,0,0,0,0,19,8,84,0,8,1034,0.341896375,2,3532.658206,425.0005095,436.8363538,501.2803607,491.000441,3541.204597,3507.119901,3542.181955,105.0809212,508.1387606,0,53,1046.020105,538.1635439,3507.191159,3548.051437,1034.663135,3508.454076,1034.779285,8321716.063,12299253,10405,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.Rmic,1,0,0,0,0,0,0,0,0,48,25,112,8,19,837,3.95539E-66,5,3727.96191,422.0011848,428.0981196,479.43717,474.0010549,3734.205672,3704.043736,3736.270333,74.21590126,495.2615471,0,54,850.2613392,520.6495943,3704.395523,3740.413346,838.8395399,3704.699718,839.6323009,6901177.05,13719792,5360,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.Untar,1,1,1,0,0,0,1,0,0,6,9,32,0,9,182,0.579890606,2,4379.669622,425.0002076,440.023863,503.0864737,490.0001801,4386.454263,4359.089928,4387.355126,117.3882447,510.881591,3,55,313.3859272,559.946426,4359.025242,4394.817516,182.6483619,4360.490454,182.698068,1619832.01,19001137,13252,0,1,0,1,1,1,3
org.apache.tools.ant.taskdefs.PreSetDef,1,0,0,0,0,0,0,0,0,4,10,20,0,10,112,3.00291E-32,0,4449.535931,427.001171,442.475988,502.5703931,489.0010225,4455.91315,4429.082298,4456.909804,119.1007976,511.331595,0,55,290.1568011,565.5333766,4429.009654,4464.960134,112.4335208,4430.518818,112.44735,1004660.006,19616309,13724,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.ExecuteJava,1,0,0,0,0,0,0,0,0,13,24,82,5,19,552,0.010957121,6,4011.154697,421.0011618,434.3846222,486.9024543,475.0010297,4017.18135,3989.040611,4019.34945,108.5034562,504.477948,0,57,586.1582317,534.3079636,3989.205316,4024.624951,553.575771,3990.434813,553.6318157,4708642.032,15912327,11655,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.Tstamp,1,0,0,0,0,0,0,0,0,6,5,27,1,5,135,0.980211586,3,4426.354256,424.0000005,439.0580827,506.9832344,494.0000004,4433.607109,4406.116204,4433.942377,118.4060809,509.9068542,0,57,293.4684712,561.3644093,4406.020427,4441.617498,135.6836147,4407.47456,135.7752042,1207872.008,19413097,13257,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.TraXLiaison,1,1,1,0,0,0,1,0,0,25,15,108,0,15,712,0.047951839,1,3852.62469,426.0010638,436.4642024,493.235238,484.0009364,3859.468487,3829.063201,3861.24915,97.51410154,506.9802758,3,59,729.4255989,529.5318687,3829.267354,3865.442407,713.5079145,3830.178325,713.8425134,5959548.042,14661421,9205,0,1,0,1,1,1,3
org.apache.tools.ant.taskdefs.email.EmailAddress,1,0,0,0,0,0,0,0,0,8,5,16,5,0,284,0.82711655,5,4277.865472,422.0000354,436.6096655,506.5372642,494.0000303,4285.567057,4257.160791,4285.451901,117.9533806,505.5620635,0,59,392.2797176,563.0568355,4257.016144,4294.075221,284.2160012,4258.473083,284.3539885,2498648.016,18122321,12816,0,0,0,0,0,0,0
org.apache.tools.ant.util.GlobPatternMapper,1,2,1,0,0,2,0,0,0,8,5,22,4,1,185,0.883856507,2,4376.68379,425.0000159,439.5099544,506.5372642,494.0000137,4383.921988,4356.148758,4383.921988,117.6435294,506.5372642,8,59,323.5485811,561.0632763,4356.021599,4391.984517,185.4940341,4357.439615,185.6531372,1645967.01,18975002,12810,2,0,0,0,2,10,8
org.apache.tools.ant.taskdefs.Checksum,1,0,0,0,0,0,0,0,0,24,13,103,1,12,1046,0.000434637,2,3520.74566,425.0011754,435.7074707,495.3907549,486.0010279,3528.62877,3495.089412,3530.16062,99.2018145,506.1867244,0,60,1054.313892,530.3150007,3495.282851,3535.004809,1046.990129,3496.318206,1047.211532,8405759.064,12215210,9401,0,0,0,0,0,0,0
org.apache.tools.ant.util.DOMElementWriter,1,0,0,0,0,0,0,0,0,17,8,67,7,1,878,0.752499638,8,3686.88622,419.0000731,431.4742171,501.6871535,491.0000624,3695.761085,3663.1769,3695.761085,109.1100362,501.6871535,0,62,899.9140421,538.4440547,3663.180225,3702.362894,878.7096086,3664.447844,878.8889082,7203179.053,13417790,10830,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.ReplaceRegExp,1,0,0,0,0,0,0,0,0,15,10,77,0,10,725,0.306749796,2,3839.593859,425.0005654,437.7784828,500.1459787,489.0004914,3847.20379,3816.095518,3848.358091,108.415866,508.9489169,0,62,750.0489487,540.8558033,3816.150797,3854.138166,725.8326146,3817.444302,725.9341161,6058902.043,14562067,11236,0,0,0,0,0,0,0
org.apache.tools.ant.types.selectors.FilenameSelector,1,0,0,0,0,0,0,0,0,8,10,23,6,4,197,0.638268417,13,4363.683307,414.000158,428.8822682,501.662237,489.0001338,4371.436492,4344.125343,4371.773096,116.7604385,504.5869598,0,65,329.8117691,558.8282384,4344.029291,4379.79737,197.6543515,4345.443591,197.7860704,1750368.011,18870601,12809,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.Sleep,1,0,0,0,0,0,0,0,0,10,2,20,0,2,129,0.938087724,2,4432.422475,425.0000045,439.0045558,509.0275042,497.0000039,4439.904616,4412.138824,4440.016667,115.4339638,510.0039216,0,66,297.0414338,565.5333766,4412.009691,4448.097571,129.3270967,4413.371047,129.5447127,1154957.007,19466012,12368,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.Replace,1,0,0,0,0,0,0,0,0,30,10,100,4,10,788,0.856604367,2,3776.987424,425.0000242,434.4249072,497.2132339,489.000021,3784.72324,3753.097121,3785.372505,93.96275858,502.1314569,0,67,805.0046233,528.5640926,3753.28456,3790.038126,789.3918523,3754.078982,789.8595854,6535772.047,14085197,8288,0,0,0,0,0,0,0
org.apache.tools.ant.util.CollectionUtils,1,0,0,0,0,0,0,0,0,7,5,19,2,3,105,0.915858149,2,4456.312489,425.0000083,439.7658468,506.7593117,494.0000072,4463.421558,4436.130296,4463.643355,118.0042372,508.7091507,0,67,288.5752512,564.2490585,4436.012502,4471.741607,105.5314216,4437.439014,105.6723942,942604.0058,19678365,13038,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.LoadFile,1,0,0,0,0,0,0,0,0,2,3,5,0,3,12,0.989828424,0,4549.084523,427.0000001,443.0045146,509.8431131,496.0000001,4556.079126,4529.12762,4556.297291,122.8006515,511.789019,0,67,283.2467087,572.7940293,4529.000436,4565.077655,12.17052426,4530.536944,12.21104836,108845.0007,20512124,14207,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.script.ScriptDef,1,0,0,0,0,0,0,0,0,14,14,69,1,14,492,2.25004E-80,53,4066.23622,374.0013369,388.7312696,496.448386,485.0010309,4077.943845,4049.065324,4079.388435,108.4665847,508.1781184,0,68,535.5523295,543.1114066,4049.12385,4085.26266,493.0876191,4050.387265,493.2158097,4226349.028,16394620,11455,0,0,0,0,0,0,0
org.apache.tools.ant.types.selectors.ContainsSelector,1,0,0,0,0,0,0,0,0,9,15,34,6,9,266,0.011293213,13,4294.999534,414.0011806,428.6222113,496.5652022,484.0010099,4302.311123,4275.091695,4303.218447,114.4770719,504.3659386,0,68,366.9973759,553.6966679,4275.051993,4310.708178,266.8773468,4276.44081,266.9783124,2345090.015,18275879,12575,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.Property,1,0,0,0,0,0,0,0,0,35,13,93,4,9,807,1.73261E-23,5,3757.770616,422.0011848,430.4753187,493.3771377,486.0010288,3765.494921,3734.10498,3766.535809,89.49301649,501.2594139,0,69,824.9587217,531.0941536,3734.255552,3771.580173,808.2114733,3734.967336,808.7986551,6678018.048,13942951,7420,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.Filter,1,0,0,0,0,0,0,0,0,6,5,17,0,5,94,0.854130383,2,4467.262473,425.000025,440.023863,506.9832344,494.0000215,4474.354143,4447.115132,4474.797537,118.4060809,510.881591,0,70,286.617275,566.961198,4447.006875,4482.996096,94.34436709,4448.46097,94.44856715,844889.0052,19776080,13267,0,0,0,0,0,0,0
org.apache.tools.zip.ExtraFieldUtils,1,0,0,0,0,0,0,0,0,7,4,41,1,3,388,0.916059541,1,4174.791612,426.0000083,440.7323451,507.7341824,495.0000071,4182.395725,4153.139174,4182.632903,118.0042372,509.684216,0,71,457.8282891,554.9936937,4153.047138,4189.919689,388.4999338,4154.537038,388.5523988,3373313.022,17247656,13016,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.Tar,1,1,1,0,0,0,1,0,0,22,25,172,1,25,1224,1.22526E-16,3,3343.989384,424.0011792,435.1781245,484.0247928,474.0010549,3350.696196,3317.021706,3354.027132,98.73196038,506.5698372,3,74,1219.61856,510.3577177,3317.625557,3356.032479,1225.807244,3318.447378,1225.831935,9618364.077,11002605,9720,0,1,0,1,1,1,3
org.apache.tools.zip.ZipEntry,1,1,1,0,0,0,1,0,0,27,11,53,8,3,405,0.626993948,4,4157.574413,423.0001645,433.1027592,496.7826487,488.0001426,4164.689664,4136.139746,4164.924489,99.02019996,498.7474311,3,74,466.6786288,543.438129,4136.118756,4171.548993,406.206134,4137.045443,406.7492122,3514238.023,17106731,8884,0,1,0,1,1,1,3
org.apache.tools.ant.taskdefs.DefaultExcludes,1,0,0,0,0,0,0,0,0,6,4,17,0,4,131,0.948676952,1,4430.527734,426.0000031,440.9897958,507.9576754,495.0000027,4437.693658,4410.123468,4438.029292,118.6802427,510.881591,0,74,300.6056027,566.961198,4410.006933,4446.295649,131.2445687,4411.473223,131.3450314,1172598.007,19448371,13267,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.ANTLR,1,0,0,0,0,0,0,0,0,25,18,91,0,18,671,0.014944541,13,3892.081191,414.0011719,424.7599322,490.2917499,481.0010087,3899.777045,3870.046641,3901.910301,96.88137076,506.9802758,0,75,694.7229222,535.5492508,3870.198847,3906.880213,672.2339935,3871.165845,672.5646217,5643872.039,14977097,9222,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.Touch,1,1,1,0,0,1,0,0,0,20,18,70,1,18,515,0.04971963,2,4048.370166,425.0010624,436.6062299,491.2850496,481.0009387,4054.631549,4026.044833,4056.560735,101.7889974,506.9605507,4,75,556.0696757,542.7089459,4026.127743,4062.414184,516.0875526,4027.241736,516.3405572,4412075.03,16208894,10218,1,0,0,0,2,5,4
org.apache.tools.ant.types.ZipFileSet,1,0,0,0,0,0,0,0,0,9,12,28,4,8,143,0.000495027,11,4417.630587,416.0012007,430.5542939,499.4897396,487.0010257,4424.881128,4398.095611,4425.657013,114.72576,506.3170943,0,75,296.4704986,558.2436744,4398.031091,4433.287719,143.9920487,4399.400527,144.1365672,1278305.008,19342664,12581,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.SubAnt,1,0,0,0,0,0,0,0,0,31,15,109,0,15,778,7.42519E-05,1,3787.03644,426.0011735,435.1976562,492.114824,484.0010329,3793.99855,3763.06431,3795.809927,91.67878708,505.8903043,0,75,792.7791122,529.1927815,3763.276135,3800.028158,779.404954,3764.052338,779.8665321,6460621.046,14160348,8100,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.CVSPass,1,0,0,0,0,0,0,0,0,6,3,32,0,3,1254,0.889553262,1,3314.490157,426.0000143,440.9897958,508.9322155,496.0000123,3324.211937,3287.17584,3324.510941,118.9621789,510.881591,0,75,1269.681548,559.946426,3287.033474,3334.352861,1254.046783,3288.976284,1253.69676,9816344.079,10804625,13252,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.depend.Depend,1,0,0,0,0,0,0,0,0,27,13,118,0,13,1542,0.010837529,2,3028.96451,425.0011511,435.0563182,494.8181484,486.0010066,3038.123928,2999.09603,3040.066611,96.04686356,506.6093169,0,77,1537.477484,526.2166854,2999.393185,3044.816086,1542.803387,3000.441634,1542.908128,11626798.1,8994171,8819,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.Move,1,1,1,0,0,1,0,0,0,9,10,64,1,9,791,0.830308058,3,3773.89401,424.000034,438.2887176,501.4399266,489.0000294,3781.748405,3750.104532,3782.791165,114.4770719,509.2445385,4,79,816.6469027,545.1467692,3750.117088,3789.417501,791.5852382,3751.64244,791.4977881,6558245.047,14062724,12545,1,0,0,0,2,5,4
org.apache.tools.ant.taskdefs.Parallel,1,1,1,0,0,0,1,0,0,18,8,52,2,8,519,0.890293734,2,4044.392291,425.0000142,437.0686445,501.4828013,491.0000123,4051.85945,4022.104549,4052.468384,106.0424443,506.3793045,3,83,567.0883224,549.2831692,4022.080821,4059.334428,519.6562476,4023.293178,519.9176996,4444249.03,16176720,10640,0,1,0,1,1,1,3
org.apache.tools.ant.taskdefs.Zip,1,2,1,0,0,0,2,0,0,49,31,210,1,30,2937,0.026822342,5,1658.583733,422.0011221,427.9310692,473.3550465,468.0010118,1670.880008,1604.015274,1679.233456,71.34423593,502.0458146,6,86,2889.936034,503.0834921,1605.601603,1681.044021,2937.994569,1605.570615,2937.889656,18048075.23,2572894,5119,0,2,0,2,1,2,6
org.apache.tools.ant.Executor,1,0,0,0,0,0,0,0,0,2,4,2,3,2,2,1,1,4558.946918,426,442.0407221,508.8703175,495,4565.9113,4539.13494,4565.9113,123.081274,508.8703175,0,87,286.0085028,571.6826042,4539.001057,4574.859779,3.687648495,4540.533559,3.715983936,18162.0004,20602807,14210,0,0,0,0,0,0,0
org.apache.tools.ant.filters.ConcatFilter,1,0,0,0,0,0,0,0,0,9,4,28,0,4,217,0.923854228,1,4344.934062,426.0000068,440.2238067,507.2928149,495.0000059,4352.240917,4324.125923,4352.583141,115.8015544,510.2205406,0,88,337.7198636,561.7864363,4324.019525,4360.34173,217.3976578,4325.424488,217.5492188,1923733.012,18697236,12581,0,0,0,0,0,0,0
org.apache.tools.ant.util.JavaEnvUtils,1,0,0,0,0,0,0,0,0,16,29,40,27,2,463,0.798970328,28,4097.473002,399.0000506,412.3311776,481.3688814,470.000043,4104.995006,4078.150193,4105.109621,109.7314905,482.345312,0,89,525.2423598,532.3016062,4078.22124,4112.59395,464.9293543,4079.325925,465.2028717,3990637.027,16630332,11064,0,0,0,0,0,0,0
org.apache.tools.ant.types.Commandline,1,0,0,0,0,0,0,0,0,31,81,71,78,5,644,0.609376558,75,3912.865063,352.0002167,363.0771268,427.3698632,418.0001825,3919.353646,3897.131381,3919.567451,94.57801013,429.3262163,0,91,683.889686,472.7462321,3898.33555,3925.569768,652.0364758,3898.016162,652.5951293,5434143.04,15186826,8138,0,0,0,0,0,0,0
org.apache.tools.zip.AsiExtraField,1,0,0,0,0,0,0,0,0,20,4,40,0,4,345,0.766465485,1,4217.569442,426.000064,437.579707,505,495.0000551,4225.096567,4196.129764,4225.449089,105.3043209,507.9409414,0,95,422.9953641,556.3344318,4196.040547,4232.720638,345.4979007,4197.191442,345.8860664,3014305.02,17606664,10248,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner,1,3,1,0,0,0,3,0,0,39,25,150,8,21,1561,0.791559039,2,3010.153651,425.0000511,432.649974,480.8710846,474.0000458,3017.461847,2980.042953,3020.016556,82.56512581,496.649776,9,96,1554.238718,509.0618823,2980.724573,3023.167875,1562.474635,2981.100636,1562.867002,11740431.1,8880538,6699,0,3,0,3,1,3,9
org.apache.tools.ant.taskdefs.ExecuteWatchdog,1,0,0,0,0,0,0,0,0,9,17,23,14,3,141,0.918872988,5,4420.190494,422.0000078,436.3542139,494.6160127,482.0000068,4426.321724,4400.131362,4426.539958,116.090482,496.5652022,0,97,300.4479458,551.7979703,4400.060024,4434.465131,142.8642851,4401.399891,143.043787,1260704.008,19360265,12586,0,0,0,0,0,0,0
org.apache.tools.ant.types.selectors.PresentSelector,1,0,0,0,0,0,0,0,0,7,13,26,6,7,198,0.269772492,6,4363.357652,421.0006333,435.901365,498.9639266,486.0005486,4370.108122,4343.103614,4370.77945,116.9144987,504.8098652,0,97,328.0030218,557.4118764,4343.034732,4378.625012,198.7915062,4344.469818,198.875377,1759058.011,18861911,13031,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.ssh.Scp,1,1,1,0,1,0,0,0,0,24,14,85,0,14,741,0.33521386,13,3822.485579,414.0005337,424.9847056,494.4097491,485.0004556,3830.825629,3800.069605,3832.493183,98.71676656,507.168611,5,98,763.1192099,537.7852731,3800.180084,3837.865683,741.9881493,3801.212438,742.2953303,6180766.044,14440203,9419,1,0,0,0,2,5,5
org.apache.tools.ant.taskdefs.MacroDef,1,0,0,0,0,0,0,0,0,21,15,76,5,14,573,1.48258E-31,6,3990.271294,421.0011876,432.4835257,494.0212546,484.0010331,3997.409161,3968.066658,3998.508847,101.6366076,502.8419235,0,98,607.7804563,536.6497927,3968.183208,4004.124998,574.3354102,3969.234813,574.6170296,4875733.033,15745236,10013,0,0,0,0,0,0,0
org.apache.tools.ant.types.FileList,1,0,0,0,0,0,0,0,0,12,13,32,6,7,192,0.013430206,2,4369.716924,425.0011451,438.5076966,497.8554007,486.0010014,4376.070955,4349.103471,4376.741368,112.0892502,503.7142047,0,99,319.6255779,554.616985,4349.046744,4384.221824,193.0871377,4350.340791,193.2990505,1706912.011,18914057,11920,0,0,0,0,0,0,0
org.apache.tools.ant.types.Permissions,1,0,0,0,0,0,0,0,0,12,8,34,6,3,341,0.949882739,5,4221.147237,422.000003,435.6007346,502.7375061,491.0000026,4228.602724,4200.137617,4228.718955,113.2254388,503.7142047,0,100,423.9184068,553.6966679,4200.052921,4236.340402,341.6484676,4201.388342,341.847759,2980715.019,17640254,11918,0,0,0,0,0,0,0
org.apache.tools.ant.types.selectors.DepthSelector,1,0,0,0,0,0,0,0,0,7,9,25,6,3,255,0.734168673,13,4305.948444,414.0000853,429.1444978,502.8608157,490.0000721,4313.918868,4286.134856,4314.146497,118.0042372,504.8098652,0,101,365.6088806,557.8826041,4286.033312,4322.155596,255.5593131,4287.489359,255.6549973,2250910.014,18370059,13032,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.Copy,1,2,1,0,1,0,1,0,0,45,25,157,4,22,1828,0.047150286,6,2745.470816,421.0010783,427.6283433,479.8968639,474.0009577,2754.09604,2713.041467,2757.608565,76.4852927,499.660885,8,102,1815.241205,511.0743586,2713.747872,2760.718385,1829.203117,2714.036477,1829.658227,13260469.12,7360500,5756,1,1,0,1,2,6,8
org.apache.tools.ant.taskdefs.Available,1,0,0,0,0,0,0,0,0,22,12,71,1,11,783,1.36434E-05,2,3781.955711,425.0011764,436.1524963,496.7625187,487.0010267,3789.423835,3758.08994,3790.721963,101.3903348,506.5698372,0,112,807.1130936,542.3080306,3758.140296,3796.927969,783.7179724,3759.27759,783.980494,6498188.047,14122781,9821,0,0,0,0,0,0,0
org.apache.tools.ant.types.optional.depend.ClassfileSet,1,0,0,0,0,0,0,0,0,7,6,31,0,6,163,0.001150449,11,4397.719864,416.0011992,431.0742395,505.7845391,493.0010119,4405.670551,4378.109752,4406.232858,117.1750827,510.6593777,0,112,303.7356938,560.4043183,4378.023605,4413.721446,163.6578029,4379.458071,163.759486,1453828.009,19167141,13026,0,0,0,0,0,0,0
org.apache.tools.ant.types.selectors.DependSelector,1,0,0,0,0,0,0,0,0,3,10,12,6,4,76,0.899190746,4,4484.992085,423.000012,438.8826722,502.802148,489.0000104,4491.697452,4465.121947,4492.025044,121.5647975,505.7202784,0,112,286.2969384,564.1276451,4465.012709,4500.496084,76.75582283,4466.53266,76.79512303,684468.0043,19936501,13965,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.unix.Symlink,1,2,1,0,0,0,2,0,0,23,13,96,0,13,856,0.299929582,12,3708.294756,415.0005905,426.1854057,495.5855123,486.0005042,3716.910142,3685.078154,3718.498218,99.92497185,507.3588474,6,114,871.0427831,533.730269,3685.228643,3723.451759,857.0404116,3686.276441,857.292232,7041552.051,13579417,9601,0,2,0,2,1,2,6
org.apache.tools.ant.types.FilterSet,1,2,1,0,0,0,2,0,0,26,12,85,7,7,811,0.005069949,4,3753.908496,423.0011701,433.3185895,495.9889112,487.0010163,3761.657746,3730.120641,3762.177694,98.67117107,499.9169931,6,118,831.1116947,531.3097025,3730.253308,3767.650461,812.1784497,3731.184262,812.5646715,6707866.049,13913103,9039,0,2,0,2,1,2,6
org.apache.tools.ant.types.CommandlineJava,1,0,0,0,0,0,0,0,0,39,21,94,11,11,559,1.60758E-08,12,4003.567035,415.0012048,422.8309355,484.8143975,478.001046,4010.586989,3982.084881,4011.669603,85.07055895,493.6901863,0,120,589.2956387,524.2184659,3982.321001,4016.357678,561.3318572,3982.823747,562.0404994,4764451.033,15856518,6755,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.PropertyFile,1,0,0,0,0,0,0,0,0,10,5,41,0,5,214,0.951550722,2,4347.821753,425.0000028,439.0045558,506.0988046,494.0000024,4355.107921,4327.118325,4355.563454,114.5600279,510.0039216,0,124,325.8648092,555.8893775,4327.041239,4362.561404,214.8487205,4328.397972,215.0188103,1897793.012,18723176,12347,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.optional.EchoProperties,1,0,0,0,0,0,0,0,0,14,10,90,1,10,615,0.236335475,2,3948.936692,425.0006861,438.019406,500.3568726,489.0005963,3956.33631,3926.092841,3957.333067,109.3846424,508.1781184,0,128,642.0752465,534.9887849,3926.201651,3962.283306,616.327929,3927.430712,616.4402204,5207295.036,15413674,11434,0,0,0,0,0,0,0
org.apache.tools.ant.Project,1,4,1,0,1,1,1,1,0,120,365,288,352,30,2384,0,199,2169.016597,228.002193,228,134,134.0037313,2161.158254,2157.011358,2161.935475,7,146,14,130,2406.181204,146,2199.204856,2161.935475,2422.374448,2157,2423.813135,15968320.19,4652649,0,2,1,1,2,2,12,14
org.apache.tools.ant.taskdefs.SQLExec,1,2,1,0,0,0,2,0,0,26,12,109,1,12,881,0.620923681,3,3684.477711,424.0001695,434.2948307,495.9889112,487.0001475,3692.257981,3660.085382,3693.590259,97.26767192,505.8112296,6,132,892.6575272,528.2518339,3660.295746,3697.925094,882.2772616,3661.206905,882.6056778,7225190.053,13395779,9015,0,2,0,2,1,2,6
org.apache.tools.ant.taskdefs.Javac,1,1,1,0,0,1,0,0,0,77,29,123,14,17,1021,2.73719E-85,9,3544.731866,418.0011962,420.2059019,471.9629223,470.0010638,3551.23922,3520.056818,3553.119193,47.42362281,485.9063696,4,135,1028.321398,511.3521292,3520.571431,3556.948271,1023.04624,3520.262632,1024.288431,8230404.063,12390565,2014,1,0,0,0,2,5,4
org.apache.tools.ant.types.selectors.SizeSelector,1,0,0,0,0,0,0,0,0,8,11,31,6,5,329,0.716476653,13,4232.297249,414.0000971,428.8822682,500.6875273,488.0000824,4240.175468,4212.121556,4240.637688,116.4817582,504.5869598,0,141,416.2829448,555.0792736,4212.046077,4248.418176,329.6026683,4213.488816,329.6856566,2879768.019,17741201,12801,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.FixCRLF,1,0,0,0,0,0,0,0,0,21,15,72,1,14,457,0.054511809,2,4106.054189,425.0010517,436.3782763,494.0212546,484.0009235,4112.579726,4084.064764,4114.12992,101.6366076,506.764245,0,143,502.7524022,541.9086639,4084.132292,4119.796233,458.2506627,4085.19975,458.5652618,3941697.026,16679272,10017,0,0,0,0,0,0,0
org.apache.tools.ant.util.regexp.RegexpMatcher,1,0,0,0,0,0,0,0,0,6,9,6,8,1,10,1,6,4550.516674,421,436.1616673,503.0864737,490,4557.418238,4531.143013,4557.418238,119.5491531,503.0864737,0,144,282.2028643,565.3529871,4531.009808,4566.13458,13.73759803,4532.433894,13.8540524,90726.00112,20530243,13278,0,0,0,0,0,0,0
org.apache.tools.ant.types.selectors.BaseSelector,1,0,0,0,0,0,0,0,0,6,10,10,7,3,46,0.603533078,15,4513.841933,412.0001908,427.4809937,502.1125372,489.0001607,4521.52032,4495.128585,4521.737056,118.9621789,504.0605122,0,145,281.8422778,564.2384248,4495.012363,4530.274826,47.19874377,4496.445374,47.32898622,415666.0027,20205303,13274,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.Concat,1,1,1,0,0,0,1,0,0,29,25,109,1,25,879,0.012643035,2,3686.57958,425.0011469,434.6331787,482.6561923,474.0010283,3692.549255,3662.019661,3695.57208,91.78779875,505.2623081,3,149,890.716048,528.2518339,3662.295584,3699.904593,880.3456794,3663.130492,880.6847715,7210546.053,13410423,8460,0,1,0,1,1,1,3
