@relation 'Ant16BugsBinaryALLModels-weka.filters.unsupervised.attribute.Remove-R1-2,29-30-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,1-weka.filters.unsupervised.attribute.Remove-R2-7,35-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,1-weka.filters.unsupervised.attribute.Normalize-S2.0-T-1.0-weka.filters.unsupervised.attribute.NumericToBinary-Rlast'

@attribute WMC numeric
@attribute CBO numeric
@attribute RFC numeric
@attribute Ca numeric
@attribute Ce numeric
@attribute LOC numeric
@attribute Qi numeric
@attribute FANIN numeric
@attribute 'd(LOC,FANIN)' numeric
@attribute 'd(Qi,FANIN)' numeric
@attribute 'd(WMC,FANIN)' numeric
@attribute 'd( WMC,CBO)' numeric
@attribute 'd(Qi,CBO)' numeric
@attribute 'd(LOC, CBO)' numeric
@attribute 'd(LOC, Ce)' numeric
@attribute 'd(LOC, Ca)' numeric
@attribute 'd(WMC, Ce)' numeric
@attribute 'd(WMC, Ca)' numeric
@attribute 'd(RFC,d(LOC, Ca))' numeric
@attribute 'd(RFC, Ca)' numeric
@attribute 'd(LOC,d(RFC, Ca))' numeric
@attribute 'd(LOC, RFC, Ca)' numeric
@attribute 'd(d(LOC,Ce),d(RFC, Ca))' numeric
@attribute 'd(LOC, WMC)' numeric
@attribute 'd(d(LOC,WMC),d(RFC, Ca))' numeric
@attribute 'D(d(LOC,RFC), d(LOC,Ca), d(RFC, Ca))' numeric
@attribute 'd(LOC, RFC)' numeric
@attribute #BugsBinary_binarized {0,1}

@data
-0.94,-0.983539,-0.935223,-0.983471,-1,-0.986786,0.969544,-0.984496,0.985455,0.984486,0.976809,0.976472,0.983532,0.986106,0.986697,0.986039,0.939822,0.975469,-0.991368,0.956843,0.986692,0.985592,-0.986685,0.986548,-0.986536,-0.973659,0.973659,0
-0.96,-0.967078,-0.983806,-0.975207,-0.942857,-0.999056,1,-1,0.998971,0.999993,0.99685,0.963133,0.967065,0.999004,0.999053,0.998975,0.952789,0.9703,-0.989054,0.980897,0.99905,0.9989,-0.998687,0.999019,-0.998661,-0.998113,0.998113,0
0.06,-0.695473,-0.036437,-0.768595,-0.485714,-0.17933,-0.626378,-0.839793,0.105595,0.839752,0.741846,0.538384,0.695364,0.133047,0.173311,0.132717,-0.112016,0.601194,-0.198516,0.353348,0.174202,0.115935,-0.172276,0.166029,-0.164985,0.304601,-0.304601,0
-0.66,-0.967078,-0.530364,-0.991736,-0.771429,-0.70269,0.369812,-0.989664,0.676028,0.989656,0.962721,0.915166,0.967067,0.686193,0.700511,0.686001,0.630692,0.938109,-0.771636,0.737765,0.700616,0.679505,-0.700232,0.697892,-0.697611,-0.449571,0.449571,1
-0.8,-0.967078,-0.757085,-0.991736,-0.828571,-0.881076,0.562812,-0.989664,0.870296,0.989655,0.972473,0.936684,0.967066,0.874455,0.880203,0.874395,0.777995,0.960367,-0.942998,0.859538,0.880232,0.871598,-0.880111,0.879121,-0.879028,-0.769221,0.769221,0
-0.94,-0.983539,-0.959514,-0.991736,-0.942857,-0.983955,0.867456,-0.994832,0.982462,0.994824,0.989134,0.976472,0.983532,0.983117,0.983841,0.983076,0.932688,0.984199,-0.989396,0.975948,0.983838,0.98267,-0.984082,0.983672,-0.983916,-0.968038,0.968038,0
-0.68,-0.893004,-0.684211,-0.950413,-0.6,-0.839075,0.76795,-0.968992,0.824336,0.968978,0.939238,0.841606,0.892961,0.829853,0.837881,0.829878,0.629491,0.896798,-0.907628,0.793882,0.837955,0.826142,-0.837542,0.836405,-0.836064,-0.691095,0.691095,0
-0.32,-0.82716,0.068826,-0.933884,-0.085714,-0.407739,-0.999998,-0.94832,0.354844,0.948308,0.892107,0.721854,0.82711,0.374467,0.403361,0.374436,0.206633,0.827386,-0.453934,0.430164,0.403977,0.361242,-0.402263,0.39818,-0.397073,0.009147,-0.009147,0
-0.92,-0.958848,-0.967611,-0.966942,-0.942857,-0.998112,1,-0.994832,0.997895,0.994824,0.987592,0.947959,0.958831,0.997979,0.998102,0.997949,0.91261,0.954487,-0.990097,0.966514,0.9981,0.997801,-0.997305,0.998039,-0.997253,-0.996226,0.996226,0
-0.86,-0.925926,-0.94332,-0.933884,-0.942857,-0.996697,1,-0.994832,0.996352,0.994824,0.983059,0.904339,0.925896,0.996373,0.996676,0.996342,0.852516,0.909035,-0.991641,0.933138,0.996678,0.996082,-0.99457,0.996569,-0.994478,-0.993398,0.993398,0
-0.7,1,-0.781377,1,-0.942857,-0.925908,0.805228,1,0.909788,-1,-1,-0.602516,-1,0.918291,0.925371,0.918203,0.693441,-0.661124,-0.973592,0.155038,0.926278,0.91617,-0.904894,0.924598,-0.903981,-0.854559,0.854559,0
-0.78,-0.901235,-0.878543,-0.92562,-0.771429,-0.954224,0.88093,-0.932817,0.94949,0.932793,0.902975,0.865932,0.901195,0.951446,0.953882,0.951438,0.750847,0.886592,-0.985596,0.889976,0.953904,0.950256,-0.953561,0.953394,-0.953073,-0.909494,0.909494,0
-0.6,-0.909465,-0.635628,-0.942149,-0.771429,-0.743747,0.395938,-0.958656,0.720404,0.95864,0.921453,0.846544,0.90943,0.729295,0.741867,0.729162,0.571001,0.875527,-0.812749,0.762179,0.741954,0.723692,-0.741621,0.739554,-0.739306,-0.520323,0.520323,0
-0.02,-0.802469,0.020243,-0.85124,-0.542857,-0.286456,-0.70774,-0.922481,0.222877,0.92246,0.846008,0.660939,0.802404,0.246481,0.281222,0.246102,-0.026991,0.701275,-0.318396,0.388692,0.281954,0.230955,-0.280167,0.274862,-0.273798,0.172527,-0.172527,1
